-1015,   35
 -791, -635
 -199, -998
  490, -892
  955, -359
  961,  338
  513,  874
 -180,  999
 -781,  645
-1022,  -13
 -765, -675
 -160,-1008
  534, -862
  962, -314
  940,  383
  462,  902
 -231,  992
 -821,  600
-1016,  -64
 -736, -703
  -98,-1015
  573, -838
  976, -271
  915,  436
  423,  927
 -275,  980
 -845,  564
-1009, -114
 -694, -742
  -57,-1017
  615, -811
  994, -209
  903,  477
  368,  947
 -322,  963
 -865,  527
-1002, -173
 -661, -773
  -10,-1018
  658, -770
 1000, -168
  878,  519
  329,  961
 -369,  944
 -898,  474
 -993, -214
 -623, -801
   50,-1020
  693, -747
 1007, -112
  847,  566
  286,  973
 -423,  923
 -913,  436
 -979, -258
 -582, -838
   99,-1010
  726, -716
 1012,  -72
  821,  603
  228,  991
 -462,  902
 -936,  395
 -966, -315
 -540, -859
  159,-1004
  765, -675
 1014,  -24
  780,  646
  181, 1001
 -504,  882
 -959,  340
 -949, -356
 -497, -887
  199,-1000
  797, -639
 1017,   36
  755,  681
  134, 1009
 -554,  856
 -970,  299
 -933, -404
 -454, -912
  242, -991
  822, -591
 1009,   82
  720,  715
   78, 1011
 -591,  827
 -986,  253
 -916, -452
 -412, -933
  295, -969
  851, -554
 1004,  127
  683,  756
   32, 1019
 -639,  797
 -995,  199
 -888, -488
 -354, -952
  340, -956
  881, -512
  998,  187
  648,  783
   -9, 1016
 -674,  765
-1003,  155
 -860, -537
 -309, -967
  386, -944
  904, -464
  989,  229
  602,  818
  -66, 1013
 -703,  737
-1014,   95
 -833, -582
 -271, -986
  438, -917
  922, -426
  976,  269
  560,  848
 -112, 1009
 -744,  687
-1012,   46
 -807, -615
 -215, -997
  476, -899
  946, -372
  960,  330
  524,  869
 -169, 1000
 -778,  661
-1020,    5
 -772, -658
 -168,-1006
  513, -876
  962, -325
  943,  366
  472,  896
 -213,  996
 -804,  619
-1017,  -56
 -745, -690
 -116,-1016
  565, -846
  974, -282
  918,  425
  431,  919
 -257,  981
 -841,  571
-1016,  -97
 -712, -724
  -63,-1012
  606, -818
  992, -226
  904,  465
  390,  935
 -315,  965
 -866,  538
-1014, -153
 -671, -767
  -21,-1018
  645, -782
 1003, -183
  882,  501
  344,  955
 -355,  954
 -884,  494
 -994, -196
 -632, -793
   39,-1017
  683, -750
 1007, -136
  855,  552
  297,  975
 -414,  939
 -909,  447
 -987, -243
 -589, -829
   84,-1016
  721, -722
 1010,  -80
  826,  588
  251,  980
 -453,  908
 -930,  405
 -971, -298
 -548, -857
  127,-1010
  759, -680
 1018,  -34
  798,  632
  197,  993
 -494,  886
 -952,  356
 -957, -343
 -511, -879
  183,-1000
  783, -646
 1011,   11
  763,  673
  145, 1005
 -543,  858
 -969,  307
 -942, -382
 -460, -907
  234, -990
  819, -608
 1010,   71
  725,  705
   94, 1015
 -579,  838
 -981,  268
 -919, -436
 -417, -927
  277, -971
  844, -563
 1014,  114
  687,  745
   48, 1012
 -619,  810
 -998,  210
 -896, -480
 -371, -953
  329, -958
  872, -528
 1005,  173
  655,  779
    6, 1014
 -659,  771
-1004,  166
 -865, -519
 -319, -962
  374, -945
  902, -472
  991,  221
  624,  806
  -56, 1018
 -695,  738
-1018,  113
 -845, -569
 -280, -979
  425, -927
  918, -433
  985,  262
  575,  838
 -101, 1013
 -728,  703
-1012,   64
 -821, -607
 -223, -996
  461, -906
  938, -396
  966,  313
  537,  857
 -152, 1007
 -769,  667
-1015,   15
 -777, -653
 -183,-1002
  507, -886
  962, -336
  948,  356
  482,  881
 -202,  995
 -798,  634
-1019,  -40
 -750, -683
 -138,-1005
  558, -855
  971, -293
  935,  407
  447,  911
 -250,  985
 -832,  584
-1016,  -89
 -722, -720
  -81,-1009
  589, -824
  980, -240
  911,  449
  405,  932
 -307,  968
 -855,  550
-1008, -130
 -682, -753
  -32,-1018
  640, -797
  997, -193
  887,  495
  351,  952
 -347,  955
 -882,  506
 -998, -185
 -640, -786
   24,-1008
  675, -764
 1007, -152
  859,  545
  311,  967
 -390,  937
 -905,  457
 -989, -231
 -611, -818
   73,-1012
  704, -729
 1015,  -97
  836,  583
  263,  981
 -443,  914
 -924,  415
 -971, -287
 -563, -852
  119,-1012
  747, -690
 1012,  -49
  808,  617
